Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,41.799200% to 58.00%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH1,CH1 Peak Detect
-2.59696e-03,0.066,0.062
-2.59680e-03,0.066,0.07
-2.59664e-03,0.066,0.062
-2.59648e-03,0.066,0.07
-2.59632e-03,0.066,0.062
-2.59616e-03,0.066,0.07
-2.59600e-03,0.062,0.062
-2.59584e-03,0.066,0.07
-2.59568e-03,0.066,0.062
-2.59552e-03,0.066,0.07
-2.59536e-03,0.062,0.062
-2.59520e-03,0.066,0.07
-2.59504e-03,0.066,0.062
-2.59488e-03,0.066,0.07
-2.59472e-03,0.066,0.062
-2.59456e-03,0.066,0.07
-2.59440e-03,0.066,0.062
-2.59424e-03,0.07,0.07
-2.59408e-03,0.066,0.062
-2.59392e-03,0.066,0.074
-2.59376e-03,0.07,0.066
-2.59360e-03,0.066,0.074
-2.59344e-03,0.066,0.062
-2.59328e-03,0.066,0.074
-2.59312e-03,0.066,0.062
-2.59296e-03,0.066,0.07
-2.59280e-03,0.066,0.062
-2.59264e-03,0.066,0.074
-2.59248e-03,0.066,0.062
-2.59232e-03,0.066,0.07
-2.59216e-03,0.066,0.062
-2.59200e-03,0.066,0.07
-2.59184e-03,0.066,0.062
-2.59168e-03,0.066,0.07
-2.59152e-03,0.066,0.062
-2.59136e-03,0.062,0.074
-2.59120e-03,0.066,0.062
-2.59104e-03,0.066,0.074
-2.59088e-03,0.066,0.062
-2.59072e-03,0.066,0.07
-2.59056e-03,0.066,0.062
-2.59040e-03,0.062,0.07
-2.59024e-03,0.066,0.062
-2.59008e-03,0.062,0.07
-2.58992e-03,0.066,0.062
-2.58976e-03,0.066,0.07
-2.58960e-03,0.066,0.062
-2.58944e-03,0.062,0.07
-2.58928e-03,0.066,0.062
-2.58912e-03,0.066,0.07
-2.58896e-03,0.066,0.062
-2.58880e-03,0.066,0.07
-2.58864e-03,0.066,0.062
-2.58848e-03,0.066,0.07
-2.58832e-03,0.062,0.062
-2.58816e-03,0.066,0.074
-2.58800e-03,0.066,0.062
-2.58784e-03,0.066,0.07
-2.58768e-03,0.066,0.062
-2.58752e-03,0.07,0.07
-2.58736e-03,0.07,0.062
-2.58720e-03,0.07,0.074
-2.58704e-03,0.066,0.066
-2.58688e-03,0.07,0.074
-2.58672e-03,0.066,0.066
-2.58656e-03,0.066,0.074
-2.58640e-03,0.066,0.066
-2.58624e-03,0.066,0.07
-2.58608e-03,0.062,0.062
-2.58592e-03,0.066,0.07
-2.58576e-03,0.066,0.062
-2.58560e-03,0.066,0.07
-2.58544e-03,0.066,0.062
-2.58528e-03,0.066,0.07
-2.58512e-03,0.066,0.062
-2.58496e-03,0.066,0.07
-2.58480e-03,0.066,0.062
-2.58464e-03,0.066,0.07
-2.58448e-03,0.066,0.062
-2.58432e-03,0.066,0.07
-2.58416e-03,0.066,0.062
-2.58400e-03,0.066,0.07
-2.58384e-03,0.066,0.062
-2.58368e-03,0.066,0.07
-2.58352e-03,0.066,0.062
-2.58336e-03,0.066,0.07
-2.58320e-03,0.066,0.062
-2.58304e-03,0.07,0.07
-2.58288e-03,0.066,0.062
-2.58272e-03,0.066,0.074
-2.58256e-03,0.07,0.062
-2.58240e-03,0.066,0.074
-2.58224e-03,0.066,0.062
-2.58208e-03,0.066,0.07
-2.58192e-03,0.066,0.062
-2.58176e-03,0.066,0.07
-2.58160e-03,0.07,0.062
-2.58144e-03,0.066,0.07
-2.58128e-03,0.066,0.062
-2.58112e-03,0.066,0.074
-2.58096e-03,0.066,0.062
-2.58080e-03,0.062,0.07
-2.58064e-03,0.066,0.062
-2.58048e-03,0.062,0.07
-2.58032e-03,0.066,0.058
-2.58016e-03,0.066,0.07
-2.58000e-03,0.066,0.058
-2.57984e-03,0.066,0.07
-2.57968e-03,0.062,0.062
-2.57952e-03,0.066,0.07
-2.57936e-03,0.066,0.062
-2.57920e-03,0.066,0.07
-2.57904e-03,0.066,0.062
-2.57888e-03,0.066,0.07
-2.57872e-03,0.062,0.062
-2.57856e-03,0.066,0.07
-2.57840e-03,0.066,0.062
-2.57824e-03,0.066,0.07
-2.57808e-03,0.062,0.062
-2.57792e-03,0.066,0.07
-2.57776e-03,0.066,0.062
-2.57760e-03,0.066,0.07
-2.57744e-03,0.066,0.062
-2.57728e-03,0.066,0.07
-2.57712e-03,0.066,0.062
-2.57696e-03,0.066,0.07
-2.57680e-03,0.066,0.062
-2.57664e-03,0.066,0.07
-2.57648e-03,0.066,0.062
-2.57632e-03,0.066,0.074
-2.57616e-03,0.062,0.062
-2.57600e-03,0.066,0.07
-2.57584e-03,0.066,0.062
-2.57568e-03,0.066,0.07
-2.57552e-03,0.066,0.062
-2.57536e-03,0.066,0.07
-2.57520e-03,0.066,0.062
-2.57504e-03,0.066,0.07
-2.57488e-03,0.066,0.062
-2.57472e-03,0.066,0.07
-2.57456e-03,0.07,0.062
-2.57440e-03,0.066,0.07
-2.57424e-03,0.066,0.066
-2.57408e-03,0.066,0.074
-2.57392e-03,0.066,0.062
-2.57376e-03,0.062,0.07
-2.57360e-03,0.062,0.062
-2.57344e-03,0.062,0.07
-2.57328e-03,0.062,0.062
-2.57312e-03,0.066,0.07
-2.57296e-03,0.066,0.062
-2.57280e-03,0.066,0.07
-2.57264e-03,0.066,0.062
-2.57248e-03,0.066,0.074
-2.57232e-03,0.062,0.062
-2.57216e-03,0.066,0.07
-2.57200e-03,0.062,0.062
-2.57184e-03,0.066,0.07
-2.57168e-03,0.066,0.062
-2.57152e-03,0.066,0.07
-2.57136e-03,0.066,0.062
-2.57120e-03,0.066,0.07
-2.57104e-03,0.066,0.062
-2.57088e-03,0.062,0.07
-2.57072e-03,0.066,0.062
-2.57056e-03,0.062,0.07
-2.57040e-03,0.066,0.062
-2.57024e-03,0.066,0.07
-2.57008e-03,0.062,0.062
-2.56992e-03,0.062,0.07
-2.56976e-03,0.066,0.062
-2.56960e-03,0.062,0.07
-2.56944e-03,0.066,0.062
-2.56928e-03,0.062,0.07
-2.56912e-03,0.062,0.058
-2.56896e-03,0.062,0.07
-2.56880e-03,0.062,0.058
-2.56864e-03,0.066,0.07
-2.56848e-03,0.066,0.058
-2.56832e-03,0.062,0.07
-2.56816e-03,0.066,0.062
-2.56800e-03,0.066,0.07
-2.56784e-03,0.066,0.062
-2.56768e-03,0.066,0.07
-2.56752e-03,0.066,0.062
-2.56736e-03,0.066,0.07
-2.56720e-03,0.066,0.062
-2.56704e-03,0.066,0.07
-2.56688e-03,0.066,0.062
-2.56672e-03,0.066,0.074
-2.56656e-03,0.066,0.062
-2.56640e-03,0.066,0.07
-2.56624e-03,0.066,0.066
-2.56608e-03,0.066,0.07
-2.56592e-03,0.066,0.066
-2.56576e-03,0.066,0.07
-2.56560e-03,0.062,0.062
-2.56544e-03,0.066,0.07
-2.56528e-03,0.062,0.062
-2.56512e-03,0.066,0.07
-2.56496e-03,0.062,0.062
-2.56480e-03,0.058,0.07
-2.56464e-03,0.062,0.058
-2.56448e-03,0.062,0.066
-2.56432e-03,0.066,0.058
-2.56416e-03,0.062,0.066
-2.56400e-03,0.066,0.062
-2.56384e-03,0.066,0.07
-2.56368e-03,0.066,0.062
-2.56352e-03,0.066,0.07
-2.56336e-03,0.066,0.062
-2.56320e-03,0.066,0.07
-2.56304e-03,0.066,0.062
-2.56288e-03,0.066,0.07
-2.56272e-03,0.066,0.062
-2.56256e-03,0.066,0.07
-2.56240e-03,0.066,0.062
-2.56224e-03,0.062,0.07
-2.56208e-03,0.062,0.062
-2.56192e-03,0.062,0.07
-2.56176e-03,0.062,0.062
-2.56160e-03,0.062,0.07
-2.56144e-03,0.066,0.062
-2.56128e-03,0.066,0.07
-2.56112e-03,0.062,0.062
-2.56096e-03,0.062,0.07
-2.56080e-03,0.062,0.062
-2.56064e-03,0.066,0.07
-2.56048e-03,0.066,0.062
-2.56032e-03,0.066,0.07
-2.56016e-03,0.066,0.062
-2.56000e-03,0.062,0.07
-2.55984e-03,0.066,0.062
-2.55968e-03,0.062,0.07
-2.55952e-03,0.062,0.058
-2.55936e-03,0.066,0.07
-2.55920e-03,0.066,0.058
-2.55904e-03,0.066,0.07
-2.55888e-03,0.062,0.062
-2.55872e-03,0.066,0.07
-2.55856e-03,0.066,0.062
-2.55840e-03,0.066,0.07
-2.55824e-03,0.066,0.062
-2.55808e-03,0.066,0.07
-2.55792e-03,0.062,0.062
-2.55776e-03,0.066,0.07
-2.55760e-03,0.066,0.062
-2.55744e-03,0.066,0.07
-2.55728e-03,0.066,0.062
-2.55712e-03,0.066,0.07
-2.55696e-03,0.066,0.062
-2.55680e-03,0.066,0.07
-2.55664e-03,0.062,0.062
-2.55648e-03,0.066,0.07
-2.55632e-03,0.062,0.062
-2.55616e-03,0.066,0.07
-2.55600e-03,0.062,0.062
-2.55584e-03,0.066,0.07
-2.55568e-03,0.062,0.062
-2.55552e-03,0.066,0.07
-2.55536e-03,0.066,0.058
-2.55520e-03,0.066,0.07
-2.55504e-03,0.066,0.062
-2.55488e-03,0.066,0.07
-2.55472e-03,0.066,0.062
-2.55456e-03,0.062,0.07
-2.55440e-03,0.062,0.062
-2.55424e-03,0.062,0.07
-2.55408e-03,0.066,0.062
-2.55392e-03,0.066,0.07
-2.55376e-03,0.062,0.062
-2.55360e-03,0.062,0.07
-2.55344e-03,0.062,0.058
-2.55328e-03,0.062,0.066
-2.55312e-03,0.062,0.058
-2.55296e-03,0.062,0.066
-2.55280e-03,0.062,0.058
-2.55264e-03,0.066,0.07
-2.55248e-03,0.066,0.058
-2.55232e-03,0.066,0.07
-2.55216e-03,0.066,0.062
-2.55200e-03,0.066,0.07
-2.55184e-03,0.066,0.062
-2.55168e-03,0.066,0.07
-2.55152e-03,0.066,0.062
-2.55136e-03,0.062,0.07
-2.55120e-03,0.066,0.062
-2.55104e-03,0.066,0.07
-2.55088e-03,0.062,0.062
-2.55072e-03,0.066,0.07
-2.55056e-03,0.062,0.062
-2.55040e-03,0.066,0.07
-2.55024e-03,0.062,0.062
-2.55008e-03,0.066,0.07
-2.54992e-03,0.062,0.062
-2.54976e-03,0.062,0.07
-2.54960e-03,0.062,0.062
-2.54944e-03,0.062,0.07
-2.54928e-03,0.062,0.062
-2.54912e-03,0.066,0.07
-2.54896e-03,0.066,0.062
-2.54880e-03,0.066,0.07
-2.54864e-03,0.066,0.062
-2.54848e-03,0.066,0.07
-2.54832e-03,0.066,0.062
-2.54816e-03,0.066,0.07
-2.54800e-03,0.066,0.062
-2.54784e-03,0.07,0.07
-2.54768e-03,0.066,0.062
-2.54752e-03,0.066,0.074
-2.54736e-03,0.066,0.062
-2.54720e-03,0.062,0.07
-2.54704e-03,0.07,0.062
-2.54688e-03,0.066,0.07
-2.54672e-03,0.066,0.062
-2.54656e-03,0.066,0.07
-2.54640e-03,0.07,0.062
-2.54624e-03,0.066,0.07
-2.54608e-03,0.066,0.062
-2.54592e-03,0.066,0.07
-2.54576e-03,0.062,0.062
-2.54560e-03,0.062,0.07
-2.54544e-03,0.062,0.058
-2.54528e-03,0.062,0.07
-2.54512e-03,0.062,0.062
-2.54496e-03,0.062,0.07
-2.54480e-03,0.062,0.062
-2.54464e-03,0.066,0.07
-2.54448e-03,0.062,0.062
-2.54432e-03,0.066,0.07
-2.54416e-03,0.066,0.062
-2.54400e-03,0.062,0.07
-2.54384e-03,0.066,0.062
-2.54368e-03,0.062,0.07
-2.54352e-03,0.066,0.058
-2.54336e-03,0.066,0.07
-2.54320e-03,0.066,0.062
-2.54304e-03,0.062,0.07
-2.54288e-03,0.062,0.058
-2.54272e-03,0.062,0.07
-2.54256e-03,0.062,0.062
-2.54240e-03,0.062,0.07
-2.54224e-03,0.066,0.062
-2.54208e-03,0.062,0.066
-2.54192e-03,0.066,0.062
-2.54176e-03,0.062,0.07
-2.54160e-03,0.066,0.062
-2.54144e-03,0.066,0.07
-2.54128e-03,0.062,0.062
-2.54112e-03,0.062,0.07
-2.54096e-03,0.066,0.062
-2.54080e-03,0.066,0.07
-2.54064e-03,0.07,0.062
-2.54048e-03,0.066,0.07
-2.54032e-03,0.066,0.062
-2.54016e-03,0.066,0.07
-2.54000e-03,0.062,0.062
-2.53984e-03,0.062,0.07
-2.53968e-03,0.066,0.062
-2.53952e-03,0.066,0.07
-2.53936e-03,0.066,0.062
-2.53920e-03,0.066,0.07
-2.53904e-03,0.066,0.062
-2.53888e-03,0.066,0.07
-2.53872e-03,0.066,0.062
-2.53856e-03,0.066,0.07
-2.53840e-03,0.066,0.062
-2.53824e-03,0.066,0.07
-2.53808e-03,0.066,0.062
-2.53792e-03,0.066,0.07
-2.53776e-03,0.062,0.058
-2.53760e-03,0.062,0.07
-2.53744e-03,0.062,0.058
-2.53728e-03,0.062,0.07
-2.53712e-03,0.066,0.058
-2.53696e-03,0.066,0.066
-2.53680e-03,0.066,0.062
-2.53664e-03,0.066,0.07
-2.53648e-03,0.066,0.062
-2.53632e-03,0.062,0.07
-2.53616e-03,0.062,0.062
-2.53600e-03,0.062,0.07
-2.53584e-03,0.066,0.062
-2.53568e-03,0.062,0.07
-2.53552e-03,0.066,0.062
-2.53536e-03,0.066,0.07
-2.53520e-03,0.066,0.062
-2.53504e-03,0.066,0.07
-2.53488e-03,0.062,0.062
-2.53472e-03,0.066,0.07
-2.53456e-03,0.066,0.062
-2.53440e-03,0.066,0.07
-2.53424e-03,0.066,0.062
-2.53408e-03,0.066,0.07
-2.53392e-03,0.066,0.062
-2.53376e-03,0.066,0.07
-2.53360e-03,0.066,0.062
-2.53344e-03,0.062,0.07
-2.53328e-03,0.062,0.062
-2.53312e-03,0.066,0.07
-2.53296e-03,0.066,0.062
-2.53280e-03,0.062,0.07
-2.53264e-03,0.062,0.062
-2.53248e-03,0.062,0.07
-2.53232e-03,0.066,0.062
-2.53216e-03,0.066,0.07
-2.53200e-03,0.066,0.062
-2.53184e-03,0.066,0.07
-2.53168e-03,0.066,0.062
-2.53152e-03,0.066,0.07
-2.53136e-03,0.066,0.062
-2.53120e-03,0.062,0.07
-2.53104e-03,0.066,0.062
-2.53088e-03,0.062,0.07
-2.53072e-03,0.066,0.062
-2.53056e-03,0.066,0.07
-2.53040e-03,0.066,0.062
-2.53024e-03,0.066,0.07
-2.53008e-03,0.062,0.062
-2.52992e-03,0.066,0.07
-2.52976e-03,0.062,0.062
-2.52960e-03,0.066,0.07
-2.52944e-03,0.062,0.062
-2.52928e-03,0.062,0.07
-2.52912e-03,0.066,0.058
-2.52896e-03,0.062,0.07
-2.52880e-03,0.062,0.062
-2.52864e-03,0.062,0.07
-2.52848e-03,0.062,0.062
-2.52832e-03,0.066,0.066
-2.52816e-03,0.062,0.058
-2.52800e-03,0.066,0.07
-2.52784e-03,0.062,0.062
-2.52768e-03,0.062,0.07
-2.52752e-03,0.062,0.062
-2.52736e-03,0.062,0.07
-2.52720e-03,0.062,0.062
-2.52704e-03,0.066,0.07
-2.52688e-03,0.062,0.062
-2.52672e-03,0.066,0.07
-2.52656e-03,0.066,0.062
-2.52640e-03,0.07,0.07
-2.52624e-03,0.066,0.062
-2.52608e-03,0.066,0.074
-2.52592e-03,0.066,0.062
-2.52576e-03,0.062,0.074
-2.52560e-03,0.066,0.062
-2.52544e-03,0.066,0.07
-2.52528e-03,0.066,0.062
-2.52512e-03,0.066,0.07
-2.52496e-03,0.066,0.062
-2.52480e-03,0.066,0.07
-2.52464e-03,0.066,0.062
-2.52448e-03,0.066,0.07
-2.52432e-03,0.066,0.062
-2.52416e-03,0.066,0.07
-2.52400e-03,0.066,0.062
-2.52384e-03,0.066,0.07
-2.52368e-03,0.062,0.062
-2.52352e-03,0.066,0.07
-2.52336e-03,0.066,0.062
-2.52320e-03,0.066,0.07
-2.52304e-03,0.066,0.062
-2.52288e-03,0.066,0.07
-2.52272e-03,0.066,0.062
-2.52256e-03,0.062,0.07
-2.52240e-03,0.066,0.062
-2.52224e-03,0.066,0.07
-2.52208e-03,0.066,0.062
-2.52192e-03,0.066,0.07
-2.52176e-03,0.066,0.062
-2.52160e-03,0.062,0.07
-2.52144e-03,0.066,0.062
-2.52128e-03,0.062,0.07
-2.52112e-03,0.062,0.062
-2.52096e-03,0.066,0.07
-2.52080e-03,0.066,0.058
-2.52064e-03,0.066,0.07
-2.52048e-03,0.066,0.062
-2.52032e-03,0.062,0.07
-2.52016e-03,0.062,0.062
-2.52000e-03,0.066,0.07
-2.51984e-03,0.066,0.062
-2.51968e-03,0.066,0.07
-2.51952e-03,0.066,0.062
-2.51936e-03,0.062,0.07
-2.51920e-03,0.066,0.062
-2.51904e-03,0.066,0.07
-2.51888e-03,0.066,0.062
-2.51872e-03,0.066,0.07
-2.51856e-03,0.066,0.062
-2.51840e-03,0.066,0.07
-2.51824e-03,0.066,0.062
-2.51808e-03,0.062,0.07
-2.51792e-03,0.062,0.062
-2.51776e-03,0.066,0.07
-2.51760e-03,0.066,0.062
-2.51744e-03,0.066,0.07
-2.51728e-03,0.066,0.062
-2.51712e-03,0.066,0.07
-2.51696e-03,0.066,0.062
-2.51680e-03,0.066,0.07
-2.51664e-03,0.066,0.062
-2.51648e-03,0.066,0.07
-2.51632e-03,0.066,0.062
-2.51616e-03,0.066,0.07
-2.51600e-03,0.066,0.062
-2.51584e-03,0.066,0.07
-2.51568e-03,0.062,0.062
-2.51552e-03,0.062,0.07
-2.51536e-03,0.062,0.062
-2.51520e-03,0.066,0.07
-2.51504e-03,0.066,0.062
-2.51488e-03,0.066,0.07
-2.51472e-03,0.066,0.062
-2.51456e-03,0.066,0.07
-2.51440e-03,0.066,0.062
-2.51424e-03,0.066,0.074
-2.51408e-03,0.066,0.062
-2.51392e-03,0.066,0.074
-2.51376e-03,0.066,0.062
-2.51360e-03,0.066,0.07
-2.51344e-03,0.062,0.062
-2.51328e-03,0.062,0.07
-2.51312e-03,0.062,0.062
-2.51296e-03,0.066,0.07
-2.51280e-03,0.066,0.062
-2.51264e-03,0.066,0.07
-2.51248e-03,0.062,0.062
-2.51232e-03,0.062,0.07
-2.51216e-03,0.062,0.058
-2.51200e-03,0.066,0.07
-2.51184e-03,0.062,0.058
-2.51168e-03,0.062,0.07
-2.51152e-03,0.066,0.062
-2.51136e-03,0.062,0.07
-2.51120e-03,0.062,0.062
-2.51104e-03,0.066,0.07
-2.51088e-03,0.066,0.062
-2.51072e-03,0.066,0.074
-2.51056e-03,0.07,0.062
-2.51040e-03,0.066,0.074
-2.51024e-03,0.066,0.066
-2.51008e-03,0.066,0.074
-2.50992e-03,0.07,0.062
-2.50976e-03,0.066,0.074
-2.50960e-03,0.066,0.062
-2.50944e-03,0.066,0.074
-2.50928e-03,0.066,0.062
-2.50912e-03,0.066,0.074
-2.50896e-03,0.066,0.062
-2.50880e-03,0.066,0.07
-2.50864e-03,0.066,0.062
-2.50848e-03,0.066,0.07
-2.50832e-03,0.07,0.062
-2.50816e-03,0.066,0.07
-2.50800e-03,0.066,0.062
-2.50784e-03,0.062,0.07
-2.50768e-03,0.062,0.062
-2.50752e-03,0.062,0.07
-2.50736e-03,0.066,0.062
-2.50720e-03,0.066,0.07
-2.50704e-03,0.066,0.062
-2.50688e-03,0.066,0.07
-2.50672e-03,0.066,0.062
-2.50656e-03,0.066,0.07
-2.50640e-03,0.066,0.062
-2.50624e-03,0.066,0.07
-2.50608e-03,0.062,0.062
-2.50592e-03,0.066,0.07
-2.50576e-03,0.066,0.062
-2.50560e-03,0.062,0.07
-2.50544e-03,0.066,0.062
-2.50528e-03,0.062,0.07
-2.50512e-03,0.066,0.062
-2.50496e-03,0.066,0.07
-2.50480e-03,0.066,0.062
-2.50464e-03,0.066,0.07
-2.50448e-03,0.066,0.062
-2.50432e-03,0.066,0.07
-2.50416e-03,0.066,0.062
-2.50400e-03,0.066,0.07
-2.50384e-03,0.066,0.062
-2.50368e-03,0.066,0.07
-2.50352e-03,0.066,0.062
-2.50336e-03,0.066,0.07
-2.50320e-03,0.066,0.062
-2.50304e-03,0.066,0.07
-2.50288e-03,0.062,0.062
-2.50272e-03,0.066,0.07
-2.50256e-03,0.066,0.062
-2.50240e-03,0.066,0.07
-2.50224e-03,0.066,0.062
-2.50208e-03,0.066,0.07
-2.50192e-03,0.066,0.062
-2.50176e-03,0.066,0.07
-2.50160e-03,0.066,0.062
-2.50144e-03,0.066,0.07
-2.50128e-03,0.066,0.062
-2.50112e-03,0.066,0.074
-2.50096e-03,0.066,0.062
-2.50080e-03,0.062,0.07
-2.50064e-03,0.066,0.062
-2.50048e-03,0.07,0.07
-2.50032e-03,0.066,0.062
-2.50016e-03,0.066,0.07
-2.50000e-03,0.062,0.062
-2.49984e-03,0.066,0.07
-2.49968e-03,0.066,0.062
-2.49952e-03,0.066,0.07
-2.49936e-03,0.062,0.062
-2.49920e-03,0.066,0.07
-2.49904e-03,0.062,0.062
-2.49888e-03,0.066,0.07
-2.49872e-03,0.066,0.062
-2.49856e-03,0.066,0.07
-2.49840e-03,0.066,0.062
-2.49824e-03,0.066,0.074
-2.49808e-03,0.066,0.062
-2.49792e-03,0.062,0.07
-2.49776e-03,0.062,0.062
-2.49760e-03,0.066,0.07
-2.49744e-03,0.066,0.062
-2.49728e-03,0.066,0.07
-2.49712e-03,0.066,0.062
-2.49696e-03,0.066,0.07
-2.49680e-03,0.07,0.062
-2.49664e-03,0.066,0.07
-2.49648e-03,0.066,0.062
-2.49632e-03,0.066,0.07
-2.49616e-03,0.066,0.062
-2.49600e-03,0.066,0.07
-2.49584e-03,0.07,0.062
-2.49568e-03,0.07,0.07
-2.49552e-03,0.07,0.066
-2.49536e-03,0.066,0.074
-2.49520e-03,0.066,0.066
-2.49504e-03,0.07,0.074
-2.49488e-03,0.066,0.062
-2.49472e-03,0.066,0.07
-2.49456e-03,0.062,0.062
-2.49440e-03,0.066,0.07
-2.49424e-03,0.066,0.062
-2.49408e-03,0.066,0.07
-2.49392e-03,0.066,0.062
-2.49376e-03,0.066,0.07
-2.49360e-03,0.062,0.062
-2.49344e-03,0.066,0.07
-2.49328e-03,0.066,0.062
-2.49312e-03,0.066,0.07
-2.49296e-03,0.066,0.062
-2.49280e-03,0.066,0.074
-2.49264e-03,0.066,0.062
-2.49248e-03,0.066,0.07
-2.49232e-03,0.066,0.062
-2.49216e-03,0.066,0.07
-2.49200e-03,0.066,0.062
-2.49184e-03,0.07,0.07
-2.49168e-03,0.066,0.062
-2.49152e-03,0.066,0.07
-2.49136e-03,0.07,0.062
-2.49120e-03,0.066,0.07
-2.49104e-03,0.07,0.062
-2.49088e-03,0.066,0.07
-2.49072e-03,0.066,0.066
-2.49056e-03,0.066,0.074
-2.49040e-03,0.066,0.066
-2.49024e-03,0.066,0.074
-2.49008e-03,0.066,0.062
-2.48992e-03,0.066,0.07
-2.48976e-03,0.066,0.062
-2.48960e-03,0.07,0.07
-2.48944e-03,0.066,0.062
-2.48928e-03,0.066,0.07
-2.48912e-03,0.066,0.062
-2.48896e-03,0.07,0.07
-2.48880e-03,0.07,0.062
-2.48864e-03,0.066,0.074
-2.48848e-03,0.07,0.066
-2.48832e-03,0.066,0.074
-2.48816e-03,0.066,0.062
-2.48800e-03,0.066,0.074
-2.48784e-03,0.07,0.062
-2.48768e-03,0.066,0.07
-2.48752e-03,0.066,0.062
-2.48736e-03,0.066,0.07
-2.48720e-03,0.066,0.062
-2.48704e-03,0.066,0.07
-2.48688e-03,0.07,0.062
-2.48672e-03,0.07,0.07
-2.48656e-03,0.07,0.062
-2.48640e-03,0.066,0.074
-2.48624e-03,0.066,0.066
-2.48608e-03,0.07,0.074
-2.48592e-03,0.066,0.066
-2.48576e-03,0.066,0.074
-2.48560e-03,0.066,0.066
-2.48544e-03,0.066,0.074
-2.48528e-03,0.066,0.062
-2.48512e-03,0.066,0.074
-2.48496e-03,0.062,0.062
-2.48480e-03,0.062,0.07
-2.48464e-03,0.066,0.062
-2.48448e-03,0.066,0.07
-2.48432e-03,0.066,0.062
-2.48416e-03,0.066,0.07
-2.48400e-03,0.066,0.062
-2.48384e-03,0.062,0.07
-2.48368e-03,0.066,0.062
-2.48352e-03,0.066,0.07
-2.48336e-03,0.07,0.062
-2.48320e-03,0.07,0.07
-2.48304e-03,0.07,0.062
-2.48288e-03,0.066,0.074
-2.48272e-03,0.066,0.066
-2.48256e-03,0.07,0.07
-2.48240e-03,0.066,0.062
-2.48224e-03,0.066,0.07
-2.48208e-03,0.066,0.062
-2.48192e-03,0.066,0.07
-2.48176e-03,0.07,0.062
-2.48160e-03,0.07,0.074
-2.48144e-03,0.07,0.066
-2.48128e-03,0.07,0.074
-2.48112e-03,0.07,0.066
-2.48096e-03,0.07,0.074
-2.48080e-03,0.07,0.066
-2.48064e-03,0.066,0.074
-2.48048e-03,0.07,0.066
-2.48032e-03,0.07,0.074
-2.48016e-03,0.07,0.066
-2.48000e-03,0.066,0.074
-2.47984e-03,0.066,0.066
-2.47968e-03,0.066,0.074
-2.47952e-03,0.062,0.062
-2.47936e-03,0.066,0.074
-2.47920e-03,0.062,0.062
-2.47904e-03,0.066,0.07
-2.47888e-03,0.066,0.062
-2.47872e-03,0.062,0.07
-2.47856e-03,0.066,0.062
-2.47840e-03,0.066,0.07
-2.47824e-03,0.066,0.062
-2.47808e-03,0.066,0.07
-2.47792e-03,0.066,0.062
-2.47776e-03,0.066,0.074
-2.47760e-03,0.066,0.062
-2.47744e-03,0.066,0.074
-2.47728e-03,0.07,0.066
-2.47712e-03,0.07,0.074
-2.47696e-03,0.066,0.066
-2.47680e-03,0.066,0.074
-2.47664e-03,0.066,0.066
-2.47648e-03,0.066,0.074
-2.47632e-03,0.066,0.062
-2.47616e-03,0.062,0.07
-2.47600e-03,0.07,0.062
-2.47584e-03,0.066,0.07
-2.47568e-03,0.07,0.066
-2.47552e-03,0.07,0.074
-2.47536e-03,0.07,0.066
-2.47520e-03,0.066,0.074
-2.47504e-03,0.07,0.066
-2.47488e-03,0.07,0.074
-2.47472e-03,0.07,0.066
-2.47456e-03,0.07,0.074
-2.47440e-03,0.066,0.066
-2.47424e-03,0.07,0.074
-2.47408e-03,0.066,0.066
-2.47392e-03,0.07,0.074
-2.47376e-03,0.066,0.066
-2.47360e-03,0.07,0.074
-2.47344e-03,0.07,0.066
-2.47328e-03,0.07,0.074
-2.47312e-03,0.07,0.066
-2.47296e-03,0.07,0.074
-2.47280e-03,0.066,0.066
-2.47264e-03,0.07,0.074
-2.47248e-03,0.066,0.066
-2.47232e-03,0.066,0.074
-2.47216e-03,0.07,0.066
-2.47200e-03,0.07,0.074
-2.47184e-03,0.066,0.062
-2.47168e-03,0.066,0.07
-2.47152e-03,0.07,0.062
-2.47136e-03,0.07,0.07
-2.47120e-03,0.07,0.066
-2.47104e-03,0.07,0.074
-2.47088e-03,0.07,0.066
-2.47072e-03,0.07,0.074
-2.47056e-03,0.066,0.066
-2.47040e-03,0.07,0.074
-2.47024e-03,0.07,0.066
-2.47008e-03,0.066,0.074
-2.46992e-03,0.066,0.066
-2.46976e-03,0.07,0.074
-2.46960e-03,0.07,0.066
-2.46944e-03,0.066,0.074
-2.46928e-03,0.07,0.066
-2.46912e-03,0.066,0.074
-2.46896e-03,0.07,0.066
-2.46880e-03,0.07,0.074
-2.46864e-03,0.07,0.066
-2.46848e-03,0.07,0.074
-2.46832e-03,0.07,0.066
-2.46816e-03,0.07,0.074
-2.46800e-03,0.066,0.066
-2.46784e-03,0.066,0.074
-2.46768e-03,0.066,0.062
-2.46752e-03,0.07,0.07
-2.46736e-03,0.07,0.062
-2.46720e-03,0.07,0.07
