Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.1,
Label,,
TIME,CH1,CH1 Peak Detect
7.12560e-03,0.458,0.454
7.12576e-03,0.454,0.462
7.12592e-03,0.458,0.454
7.12608e-03,0.454,0.462
7.12624e-03,0.458,0.454
7.12640e-03,0.458,0.462
7.12656e-03,0.462,0.454
7.12672e-03,0.462,0.462
7.12688e-03,0.462,0.458
7.12704e-03,0.458,0.466
7.12720e-03,0.462,0.458
7.12736e-03,0.462,0.466
7.12752e-03,0.458,0.458
7.12768e-03,0.458,0.466
7.12784e-03,0.458,0.454
7.12800e-03,0.458,0.462
7.12816e-03,0.458,0.454
7.12832e-03,0.462,0.462
7.12848e-03,0.47,0.454
7.12864e-03,0.47,0.466
7.12880e-03,0.47,0.462
7.12896e-03,0.47,0.47
7.12912e-03,0.47,0.466
7.12928e-03,0.474,0.474
7.12944e-03,0.474,0.466
7.12960e-03,0.474,0.474
7.12976e-03,0.47,0.466
7.12992e-03,0.466,0.474
7.13008e-03,0.462,0.466
7.13024e-03,0.458,0.474
7.13040e-03,0.458,0.454
7.13056e-03,0.454,0.47
7.13072e-03,0.454,0.454
7.13088e-03,0.454,0.462
7.13104e-03,0.454,0.45
7.13120e-03,0.458,0.458
7.13136e-03,0.458,0.45
7.13152e-03,0.458,0.458
7.13168e-03,0.462,0.454
7.13184e-03,0.462,0.466
7.13200e-03,0.462,0.458
7.13216e-03,0.462,0.466
7.13232e-03,0.462,0.458
7.13248e-03,0.462,0.466
7.13264e-03,0.458,0.454
7.13280e-03,0.458,0.466
7.13296e-03,0.454,0.454
7.13312e-03,0.454,0.462
7.13328e-03,0.454,0.45
7.13344e-03,0.462,0.458
7.13360e-03,0.466,0.454
7.13376e-03,0.466,0.466
7.13392e-03,0.47,0.458
7.13408e-03,0.47,0.47
7.13424e-03,0.466,0.466
7.13440e-03,0.466,0.47
7.13456e-03,0.462,0.462
7.13472e-03,0.462,0.47
7.13488e-03,0.462,0.458
7.13504e-03,0.462,0.466
7.13520e-03,0.462,0.458
7.13536e-03,0.462,0.466
7.13552e-03,0.462,0.458
7.13568e-03,0.466,0.466
7.13584e-03,0.47,0.458
7.13600e-03,0.47,0.466
7.13616e-03,0.47,0.462
7.13632e-03,0.47,0.474
7.13648e-03,0.466,0.466
7.13664e-03,0.466,0.47
7.13680e-03,0.462,0.462
7.13696e-03,0.466,0.47
7.13712e-03,0.462,0.458
7.13728e-03,0.466,0.47
7.13744e-03,0.466,0.458
7.13760e-03,0.47,0.466
7.13776e-03,0.474,0.462
7.13792e-03,0.466,0.47
7.13808e-03,0.466,0.466
7.13824e-03,0.466,0.474
7.13840e-03,0.462,0.462
7.13856e-03,0.462,0.47
7.13872e-03,0.462,0.462
7.13888e-03,0.462,0.47
7.13904e-03,0.466,0.458
7.13920e-03,0.47,0.47
7.13936e-03,0.47,0.462
7.13952e-03,0.474,0.474
7.13968e-03,0.474,0.466
7.13984e-03,0.474,0.474
7.14000e-03,0.474,0.47
7.14016e-03,0.47,0.478
7.14032e-03,0.47,0.47
7.14048e-03,0.47,0.474
7.14064e-03,0.474,0.466
7.14080e-03,0.47,0.474
7.14096e-03,0.47,0.466
7.14112e-03,0.47,0.474
7.14128e-03,0.47,0.466
7.14144e-03,0.466,0.474
7.14160e-03,0.466,0.466
7.14176e-03,0.47,0.474
7.14192e-03,0.466,0.462
7.14208e-03,0.47,0.474
7.14224e-03,0.47,0.466
7.14240e-03,0.466,0.47
7.14256e-03,0.466,0.466
7.14272e-03,0.458,0.474
7.14288e-03,0.458,0.458
7.14304e-03,0.454,0.47
7.14320e-03,0.45,0.45
7.14336e-03,0.45,0.466
7.14352e-03,0.454,0.446
7.14368e-03,0.454,0.458
7.14384e-03,0.458,0.446
7.14400e-03,0.458,0.458
7.14416e-03,0.458,0.454
7.14432e-03,0.458,0.462
7.14448e-03,0.458,0.454
7.14464e-03,0.458,0.462
7.14480e-03,0.458,0.454
7.14496e-03,0.462,0.462
7.14512e-03,0.466,0.454
7.14528e-03,0.47,0.462
7.14544e-03,0.474,0.458
7.14560e-03,0.478,0.47
7.14576e-03,0.478,0.466
7.14592e-03,0.474,0.478
7.14608e-03,0.474,0.474
7.14624e-03,0.47,0.478
7.14640e-03,0.47,0.47
7.14656e-03,0.474,0.478
7.14672e-03,0.47,0.466
7.14688e-03,0.474,0.474
7.14704e-03,0.474,0.47
7.14720e-03,0.466,0.478
7.14736e-03,0.474,0.466
7.14752e-03,0.47,0.478
7.14768e-03,0.474,0.47
7.14784e-03,0.474,0.478
7.14800e-03,0.47,0.47
7.14816e-03,0.466,0.478
7.14832e-03,0.466,0.466
7.14848e-03,0.462,0.474
7.14864e-03,0.458,0.458
7.14880e-03,0.458,0.47
7.14896e-03,0.454,0.45
7.14912e-03,0.454,0.466
7.14928e-03,0.458,0.45
7.14944e-03,0.462,0.458
7.14960e-03,0.466,0.45
7.14976e-03,0.47,0.466
7.14992e-03,0.47,0.458
7.15008e-03,0.47,0.474
7.15024e-03,0.47,0.466
7.15040e-03,0.466,0.478
7.15056e-03,0.47,0.466
7.15072e-03,0.466,0.474
7.15088e-03,0.466,0.466
7.15104e-03,0.466,0.474
7.15120e-03,0.466,0.462
7.15136e-03,0.47,0.47
7.15152e-03,0.474,0.462
7.15168e-03,0.474,0.47
7.15184e-03,0.478,0.466
7.15200e-03,0.478,0.478
7.15216e-03,0.478,0.474
7.15232e-03,0.478,0.482
7.15248e-03,0.478,0.478
7.15264e-03,0.478,0.482
7.15280e-03,0.47,0.474
7.15296e-03,0.47,0.482
7.15312e-03,0.47,0.47
7.15328e-03,0.466,0.478
7.15344e-03,0.466,0.466
7.15360e-03,0.466,0.474
7.15376e-03,0.47,0.466
7.15392e-03,0.474,0.474
7.15408e-03,0.47,0.466
7.15424e-03,0.466,0.474
7.15440e-03,0.47,0.466
7.15456e-03,0.47,0.474
7.15472e-03,0.47,0.466
7.15488e-03,0.47,0.474
7.15504e-03,0.47,0.466
7.15520e-03,0.47,0.474
7.15536e-03,0.474,0.466
7.15552e-03,0.47,0.47
7.15568e-03,0.47,0.466
7.15584e-03,0.47,0.474
7.15600e-03,0.47,0.466
7.15616e-03,0.47,0.474
7.15632e-03,0.47,0.466
7.15648e-03,0.474,0.474
7.15664e-03,0.474,0.47
7.15680e-03,0.478,0.478
7.15696e-03,0.474,0.47
7.15712e-03,0.478,0.478
7.15728e-03,0.474,0.474
7.15744e-03,0.47,0.478
7.15760e-03,0.462,0.466
7.15776e-03,0.458,0.478
7.15792e-03,0.454,0.458
7.15808e-03,0.45,0.474
7.15824e-03,0.454,0.45
7.15840e-03,0.454,0.462
7.15856e-03,0.458,0.446
7.15872e-03,0.458,0.458
7.15888e-03,0.462,0.45
7.15904e-03,0.466,0.462
7.15920e-03,0.466,0.458
7.15936e-03,0.466,0.47
7.15952e-03,0.466,0.462
7.15968e-03,0.466,0.47
7.15984e-03,0.466,0.462
7.16000e-03,0.47,0.47
7.16016e-03,0.47,0.462
7.16032e-03,0.47,0.474
7.16048e-03,0.474,0.466
7.16064e-03,0.47,0.474
7.16080e-03,0.474,0.47
7.16096e-03,0.47,0.478
7.16112e-03,0.47,0.47
7.16128e-03,0.47,0.478
7.16144e-03,0.466,0.466
7.16160e-03,0.466,0.474
7.16176e-03,0.466,0.462
7.16192e-03,0.466,0.47
7.16208e-03,0.466,0.462
7.16224e-03,0.462,0.47
7.16240e-03,0.466,0.462
7.16256e-03,0.466,0.47
7.16272e-03,0.47,0.462
7.16288e-03,0.47,0.47
7.16304e-03,0.47,0.462
7.16320e-03,0.47,0.47
7.16336e-03,0.47,0.466
7.16352e-03,0.462,0.474
7.16368e-03,0.462,0.462
7.16384e-03,0.458,0.47
7.16400e-03,0.458,0.454
7.16416e-03,0.462,0.466
7.16432e-03,0.466,0.454
7.16448e-03,0.474,0.462
7.16464e-03,0.478,0.458
7.16480e-03,0.482,0.474
7.16496e-03,0.482,0.474
7.16512e-03,0.482,0.486
7.16528e-03,0.482,0.478
7.16544e-03,0.478,0.486
7.16560e-03,0.474,0.478
7.16576e-03,0.47,0.486
7.16592e-03,0.47,0.47
7.16608e-03,0.466,0.482
7.16624e-03,0.462,0.462
7.16640e-03,0.466,0.474
7.16656e-03,0.466,0.462
7.16672e-03,0.47,0.47
7.16688e-03,0.474,0.462
7.16704e-03,0.474,0.474
7.16720e-03,0.478,0.466
7.16736e-03,0.478,0.478
7.16752e-03,0.478,0.474
7.16768e-03,0.47,0.482
7.16784e-03,0.462,0.47
7.16800e-03,0.466,0.482
7.16816e-03,0.466,0.462
7.16832e-03,0.47,0.474
7.16848e-03,0.474,0.462
7.16864e-03,0.474,0.474
7.16880e-03,0.474,0.466
7.16896e-03,0.478,0.478
7.16912e-03,0.482,0.47
7.16928e-03,0.482,0.482
7.16944e-03,0.482,0.478
7.16960e-03,0.478,0.486
7.16976e-03,0.474,0.474
7.16992e-03,0.47,0.482
7.17008e-03,0.474,0.47
7.17024e-03,0.47,0.482
7.17040e-03,0.474,0.466
7.17056e-03,0.474,0.474
7.17072e-03,0.474,0.47
7.17088e-03,0.474,0.478
7.17104e-03,0.474,0.47
7.17120e-03,0.474,0.478
7.17136e-03,0.474,0.47
7.17152e-03,0.474,0.478
7.17168e-03,0.474,0.47
7.17184e-03,0.474,0.478
7.17200e-03,0.47,0.47
7.17216e-03,0.474,0.474
7.17232e-03,0.474,0.47
7.17248e-03,0.474,0.478
7.17264e-03,0.474,0.47
7.17280e-03,0.478,0.478
7.17296e-03,0.478,0.474
7.17312e-03,0.478,0.482
7.17328e-03,0.478,0.474
7.17344e-03,0.474,0.482
7.17360e-03,0.474,0.474
7.17376e-03,0.478,0.482
7.17392e-03,0.474,0.47
7.17408e-03,0.47,0.478
7.17424e-03,0.474,0.47
7.17440e-03,0.478,0.478
7.17456e-03,0.482,0.47
7.17472e-03,0.486,0.478
7.17488e-03,0.482,0.474
7.17504e-03,0.482,0.486
7.17520e-03,0.482,0.478
7.17536e-03,0.478,0.486
7.17552e-03,0.478,0.478
7.17568e-03,0.47,0.486
7.17584e-03,0.47,0.47
7.17600e-03,0.466,0.482
7.17616e-03,0.47,0.466
7.17632e-03,0.47,0.478
7.17648e-03,0.474,0.466
7.17664e-03,0.47,0.474
7.17680e-03,0.474,0.466
7.17696e-03,0.474,0.478
7.17712e-03,0.47,0.466
7.17728e-03,0.47,0.474
7.17744e-03,0.462,0.462
7.17760e-03,0.466,0.47
7.17776e-03,0.462,0.462
7.17792e-03,0.458,0.47
7.17808e-03,0.458,0.458
7.17824e-03,0.458,0.466
7.17840e-03,0.462,0.454
7.17856e-03,0.462,0.462
7.17872e-03,0.462,0.454
7.17888e-03,0.466,0.462
7.17904e-03,0.47,0.458
7.17920e-03,0.474,0.47
7.17936e-03,0.482,0.466
7.17952e-03,0.482,0.478
7.17968e-03,0.482,0.474
7.17984e-03,0.482,0.486
7.18000e-03,0.486,0.482
7.18016e-03,0.49,0.49
7.18032e-03,0.486,0.482
7.18048e-03,0.486,0.494
7.18064e-03,0.478,0.482
7.18080e-03,0.478,0.494
7.18096e-03,0.478,0.478
7.18112e-03,0.478,0.486
7.18128e-03,0.482,0.474
7.18144e-03,0.482,0.482
7.18160e-03,0.478,0.474
7.18176e-03,0.478,0.482
7.18192e-03,0.478,0.478
7.18208e-03,0.478,0.486
7.18224e-03,0.474,0.474
7.18240e-03,0.474,0.482
7.18256e-03,0.474,0.47
7.18272e-03,0.47,0.478
7.18288e-03,0.47,0.47
7.18304e-03,0.466,0.478
7.18320e-03,0.466,0.466
7.18336e-03,0.47,0.474
7.18352e-03,0.466,0.466
7.18368e-03,0.474,0.474
7.18384e-03,0.474,0.462
7.18400e-03,0.474,0.474
7.18416e-03,0.478,0.47
7.18432e-03,0.482,0.478
7.18448e-03,0.486,0.474
7.18464e-03,0.482,0.486
7.18480e-03,0.478,0.478
7.18496e-03,0.482,0.486
7.18512e-03,0.482,0.478
7.18528e-03,0.482,0.482
7.18544e-03,0.482,0.478
7.18560e-03,0.478,0.486
7.18576e-03,0.478,0.478
7.18592e-03,0.474,0.486
7.18608e-03,0.474,0.474
7.18624e-03,0.47,0.482
7.18640e-03,0.47,0.47
7.18656e-03,0.47,0.478
7.18672e-03,0.47,0.466
7.18688e-03,0.47,0.474
7.18704e-03,0.47,0.462
7.18720e-03,0.474,0.474
7.18736e-03,0.474,0.47
7.18752e-03,0.474,0.478
7.18768e-03,0.474,0.474
7.18784e-03,0.474,0.478
7.18800e-03,0.478,0.47
7.18816e-03,0.478,0.478
7.18832e-03,0.474,0.47
7.18848e-03,0.474,0.478
7.18864e-03,0.474,0.47
7.18880e-03,0.47,0.478
7.18896e-03,0.47,0.47
7.18912e-03,0.47,0.478
7.18928e-03,0.474,0.466
7.18944e-03,0.478,0.474
7.18960e-03,0.478,0.47
7.18976e-03,0.478,0.478
7.18992e-03,0.478,0.474
7.19008e-03,0.482,0.482
7.19024e-03,0.482,0.478
7.19040e-03,0.482,0.486
7.19056e-03,0.478,0.478
7.19072e-03,0.478,0.486
7.19088e-03,0.478,0.478
7.19104e-03,0.474,0.486
7.19120e-03,0.474,0.474
7.19136e-03,0.474,0.482
7.19152e-03,0.474,0.47
7.19168e-03,0.478,0.478
7.19184e-03,0.482,0.47
7.19200e-03,0.482,0.478
7.19216e-03,0.486,0.474
7.19232e-03,0.486,0.486
7.19248e-03,0.482,0.482
7.19264e-03,0.478,0.49
7.19280e-03,0.474,0.478
7.19296e-03,0.474,0.486
7.19312e-03,0.474,0.47
7.19328e-03,0.47,0.478
7.19344e-03,0.47,0.466
7.19360e-03,0.474,0.474
7.19376e-03,0.474,0.466
7.19392e-03,0.474,0.474
7.19408e-03,0.474,0.47
7.19424e-03,0.47,0.478
7.19440e-03,0.466,0.47
7.19456e-03,0.47,0.478
7.19472e-03,0.474,0.466
7.19488e-03,0.478,0.474
7.19504e-03,0.478,0.47
7.19520e-03,0.478,0.478
7.19536e-03,0.482,0.47
7.19552e-03,0.482,0.482
7.19568e-03,0.482,0.478
7.19584e-03,0.482,0.482
7.19600e-03,0.482,0.478
7.19616e-03,0.486,0.486
7.19632e-03,0.49,0.478
7.19648e-03,0.49,0.49
7.19664e-03,0.49,0.482
7.19680e-03,0.494,0.494
7.19696e-03,0.494,0.486
7.19712e-03,0.49,0.494
7.19728e-03,0.486,0.486
7.19744e-03,0.486,0.494
7.19760e-03,0.482,0.482
7.19776e-03,0.478,0.494
7.19792e-03,0.474,0.478
7.19808e-03,0.47,0.49
7.19824e-03,0.466,0.47
7.19840e-03,0.462,0.482
7.19856e-03,0.462,0.462
7.19872e-03,0.466,0.474
7.19888e-03,0.466,0.458
7.19904e-03,0.474,0.47
7.19920e-03,0.474,0.462
7.19936e-03,0.478,0.474
7.19952e-03,0.474,0.47
7.19968e-03,0.47,0.482
7.19984e-03,0.466,0.466
7.20000e-03,0.462,0.478
7.20016e-03,0.462,0.462
7.20032e-03,0.462,0.474
7.20048e-03,0.466,0.458
7.20064e-03,0.47,0.466
7.20080e-03,0.474,0.462
7.20096e-03,0.478,0.47
7.20112e-03,0.482,0.466
7.20128e-03,0.486,0.482
7.20144e-03,0.49,0.474
7.20160e-03,0.494,0.49
7.20176e-03,0.49,0.482
7.20192e-03,0.49,0.494
7.20208e-03,0.486,0.486
7.20224e-03,0.482,0.494
7.20240e-03,0.478,0.482
7.20256e-03,0.478,0.494
7.20272e-03,0.474,0.474
7.20288e-03,0.478,0.486
7.20304e-03,0.474,0.47
7.20320e-03,0.474,0.478
7.20336e-03,0.474,0.47
7.20352e-03,0.47,0.478
7.20368e-03,0.474,0.47
7.20384e-03,0.47,0.478
7.20400e-03,0.474,0.47
7.20416e-03,0.474,0.474
7.20432e-03,0.478,0.47
7.20448e-03,0.478,0.478
7.20464e-03,0.478,0.474
7.20480e-03,0.482,0.482
7.20496e-03,0.482,0.474
7.20512e-03,0.486,0.486
7.20528e-03,0.486,0.478
7.20544e-03,0.49,0.486
7.20560e-03,0.486,0.482
7.20576e-03,0.486,0.49
7.20592e-03,0.486,0.482
7.20608e-03,0.482,0.49
7.20624e-03,0.482,0.482
7.20640e-03,0.486,0.49
7.20656e-03,0.486,0.482
7.20672e-03,0.486,0.486
7.20688e-03,0.482,0.482
7.20704e-03,0.482,0.49
7.20720e-03,0.478,0.478
7.20736e-03,0.478,0.486
7.20752e-03,0.474,0.474
7.20768e-03,0.478,0.482
7.20784e-03,0.478,0.474
7.20800e-03,0.478,0.482
7.20816e-03,0.482,0.474
7.20832e-03,0.482,0.482
7.20848e-03,0.478,0.474
7.20864e-03,0.478,0.482
7.20880e-03,0.478,0.478
7.20896e-03,0.478,0.482
7.20912e-03,0.478,0.474
7.20928e-03,0.474,0.482
7.20944e-03,0.474,0.474
7.20960e-03,0.474,0.478
7.20976e-03,0.474,0.47
7.20992e-03,0.474,0.478
7.21008e-03,0.474,0.47
7.21024e-03,0.482,0.478
7.21040e-03,0.482,0.47
7.21056e-03,0.482,0.482
7.21072e-03,0.482,0.478
7.21088e-03,0.482,0.486
7.21104e-03,0.482,0.478
7.21120e-03,0.478,0.486
7.21136e-03,0.482,0.474
7.21152e-03,0.478,0.486
7.21168e-03,0.478,0.478
7.21184e-03,0.478,0.482
7.21200e-03,0.474,0.474
7.21216e-03,0.478,0.482
7.21232e-03,0.474,0.474
7.21248e-03,0.474,0.478
7.21264e-03,0.478,0.474
7.21280e-03,0.482,0.482
7.21296e-03,0.478,0.474
7.21312e-03,0.482,0.482
7.21328e-03,0.482,0.474
7.21344e-03,0.478,0.486
7.21360e-03,0.478,0.474
7.21376e-03,0.478,0.486
7.21392e-03,0.478,0.478
7.21408e-03,0.478,0.482
7.21424e-03,0.478,0.474
7.21440e-03,0.482,0.482
7.21456e-03,0.482,0.478
7.21472e-03,0.482,0.486
7.21488e-03,0.482,0.478
7.21504e-03,0.486,0.486
7.21520e-03,0.482,0.482
7.21536e-03,0.486,0.486
7.21552e-03,0.482,0.482
7.21568e-03,0.482,0.49
7.21584e-03,0.482,0.478
7.21600e-03,0.482,0.486
7.21616e-03,0.482,0.478
7.21632e-03,0.478,0.486
7.21648e-03,0.482,0.478
7.21664e-03,0.478,0.486
7.21680e-03,0.478,0.478
7.21696e-03,0.478,0.486
7.21712e-03,0.474,0.474
7.21728e-03,0.474,0.482
7.21744e-03,0.474,0.47
7.21760e-03,0.474,0.482
7.21776e-03,0.478,0.47
7.21792e-03,0.474,0.478
7.21808e-03,0.474,0.47
7.21824e-03,0.47,0.478
7.21840e-03,0.474,0.47
7.21856e-03,0.474,0.478
7.21872e-03,0.474,0.466
7.21888e-03,0.474,0.478
7.21904e-03,0.474,0.47
7.21920e-03,0.474,0.478
7.21936e-03,0.474,0.47
7.21952e-03,0.478,0.478
7.21968e-03,0.482,0.474
7.21984e-03,0.478,0.482
7.22000e-03,0.482,0.474
7.22016e-03,0.478,0.482
7.22032e-03,0.478,0.478
7.22048e-03,0.482,0.482
7.22064e-03,0.478,0.474
7.22080e-03,0.482,0.482
7.22096e-03,0.486,0.478
7.22112e-03,0.486,0.486
7.22128e-03,0.49,0.478
7.22144e-03,0.486,0.49
7.22160e-03,0.49,0.486
7.22176e-03,0.494,0.494
7.22192e-03,0.49,0.486
7.22208e-03,0.486,0.494
7.22224e-03,0.482,0.482
7.22240e-03,0.482,0.494
7.22256e-03,0.478,0.478
7.22272e-03,0.478,0.486
7.22288e-03,0.482,0.474
7.22304e-03,0.478,0.482
7.22320e-03,0.482,0.474
7.22336e-03,0.486,0.482
7.22352e-03,0.49,0.478
7.22368e-03,0.486,0.486
7.22384e-03,0.482,0.482
7.22400e-03,0.474,0.49
7.22416e-03,0.474,0.474
7.22432e-03,0.47,0.486
7.22448e-03,0.466,0.466
7.22464e-03,0.47,0.478
7.22480e-03,0.474,0.466
7.22496e-03,0.482,0.47
7.22512e-03,0.486,0.466
7.22528e-03,0.49,0.482
7.22544e-03,0.49,0.478
7.22560e-03,0.486,0.49
7.22576e-03,0.49,0.486
7.22592e-03,0.486,0.49
7.22608e-03,0.478,0.482
7.22624e-03,0.478,0.49
7.22640e-03,0.474,0.474
7.22656e-03,0.47,0.486
7.22672e-03,0.47,0.466
7.22688e-03,0.47,0.478
7.22704e-03,0.47,0.466
7.22720e-03,0.47,0.474
7.22736e-03,0.474,0.466
7.22752e-03,0.478,0.474
7.22768e-03,0.474,0.47
7.22784e-03,0.474,0.478
7.22800e-03,0.474,0.47
7.22816e-03,0.474,0.478
7.22832e-03,0.47,0.466
7.22848e-03,0.47,0.478
7.22864e-03,0.474,0.466
7.22880e-03,0.478,0.474
7.22896e-03,0.49,0.466
7.22912e-03,0.49,0.482
7.22928e-03,0.494,0.478
7.22944e-03,0.494,0.494
7.22960e-03,0.49,0.49
7.22976e-03,0.49,0.498
7.22992e-03,0.49,0.49
7.23008e-03,0.49,0.498
7.23024e-03,0.486,0.486
7.23040e-03,0.49,0.49
7.23056e-03,0.486,0.486
7.23072e-03,0.486,0.49
7.23088e-03,0.49,0.486
7.23104e-03,0.486,0.494
7.23120e-03,0.486,0.482
7.23136e-03,0.482,0.494
7.23152e-03,0.478,0.478
7.23168e-03,0.478,0.49
7.23184e-03,0.474,0.474
7.23200e-03,0.474,0.482
7.23216e-03,0.478,0.474
7.23232e-03,0.478,0.482
7.23248e-03,0.478,0.474
7.23264e-03,0.478,0.478
7.23280e-03,0.478,0.474
7.23296e-03,0.478,0.478
7.23312e-03,0.482,0.474
7.23328e-03,0.482,0.482
7.23344e-03,0.482,0.478
7.23360e-03,0.482,0.482
7.23376e-03,0.482,0.478
7.23392e-03,0.482,0.486
7.23408e-03,0.482,0.478
7.23424e-03,0.486,0.486
7.23440e-03,0.486,0.478
7.23456e-03,0.486,0.486
7.23472e-03,0.486,0.482
7.23488e-03,0.486,0.49
7.23504e-03,0.486,0.482
7.23520e-03,0.482,0.494
7.23536e-03,0.482,0.482
7.23552e-03,0.482,0.49
7.23568e-03,0.486,0.478
7.23584e-03,0.486,0.486
7.23600e-03,0.486,0.482
7.23616e-03,0.482,0.49
7.23632e-03,0.482,0.482
7.23648e-03,0.482,0.49
7.23664e-03,0.482,0.478
7.23680e-03,0.486,0.486
7.23696e-03,0.486,0.478
7.23712e-03,0.486,0.486
7.23728e-03,0.486,0.482
7.23744e-03,0.482,0.49
7.23760e-03,0.482,0.482
7.23776e-03,0.478,0.486
7.23792e-03,0.478,0.474
7.23808e-03,0.482,0.486
7.23824e-03,0.486,0.474
7.23840e-03,0.486,0.486
7.23856e-03,0.482,0.478
7.23872e-03,0.482,0.486
7.23888e-03,0.482,0.478
7.23904e-03,0.482,0.486
7.23920e-03,0.486,0.478
7.23936e-03,0.486,0.486
7.23952e-03,0.482,0.482
7.23968e-03,0.486,0.486
7.23984e-03,0.486,0.482
7.24000e-03,0.478,0.49
7.24016e-03,0.478,0.478
7.24032e-03,0.474,0.486
7.24048e-03,0.474,0.47
7.24064e-03,0.478,0.482
7.24080e-03,0.478,0.47
7.24096e-03,0.482,0.478
7.24112e-03,0.482,0.474
7.24128e-03,0.482,0.486
7.24144e-03,0.486,0.478
7.24160e-03,0.486,0.486
7.24176e-03,0.486,0.478
7.24192e-03,0.486,0.49
7.24208e-03,0.486,0.482
7.24224e-03,0.482,0.49
7.24240e-03,0.482,0.482
7.24256e-03,0.478,0.49
7.24272e-03,0.47,0.474
7.24288e-03,0.47,0.486
7.24304e-03,0.47,0.47
7.24320e-03,0.47,0.478
7.24336e-03,0.47,0.466
7.24352e-03,0.47,0.474
7.24368e-03,0.474,0.466
7.24384e-03,0.474,0.474
7.24400e-03,0.474,0.47
7.24416e-03,0.47,0.474
7.24432e-03,0.47,0.47
7.24448e-03,0.474,0.478
7.24464e-03,0.474,0.47
7.24480e-03,0.474,0.478
7.24496e-03,0.47,0.47
7.24512e-03,0.47,0.478
7.24528e-03,0.47,0.47
7.24544e-03,0.474,0.478
7.24560e-03,0.478,0.47
7.24576e-03,0.478,0.478
7.24592e-03,0.478,0.474
7.24608e-03,0.478,0.482
7.24624e-03,0.482,0.474
7.24640e-03,0.478,0.482
7.24656e-03,0.482,0.478
7.24672e-03,0.486,0.486
7.24688e-03,0.482,0.478
7.24704e-03,0.478,0.486
7.24720e-03,0.478,0.478
7.24736e-03,0.478,0.486
7.24752e-03,0.478,0.474
7.24768e-03,0.474,0.482
7.24784e-03,0.478,0.474
7.24800e-03,0.474,0.478
7.24816e-03,0.474,0.47
7.24832e-03,0.474,0.478
7.24848e-03,0.474,0.47
7.24864e-03,0.478,0.478
7.24880e-03,0.474,0.47
7.24896e-03,0.478,0.478
7.24912e-03,0.478,0.47
7.24928e-03,0.482,0.478
7.24944e-03,0.482,0.474
7.24960e-03,0.486,0.482
7.24976e-03,0.482,0.478
7.24992e-03,0.482,0.486
7.25008e-03,0.478,0.478
7.25024e-03,0.474,0.486
7.25040e-03,0.474,0.474
7.25056e-03,0.474,0.482
7.25072e-03,0.478,0.474
7.25088e-03,0.478,0.482
7.25104e-03,0.482,0.474
7.25120e-03,0.482,0.482
7.25136e-03,0.482,0.478
7.25152e-03,0.482,0.486
7.25168e-03,0.482,0.478
7.25184e-03,0.478,0.486
7.25200e-03,0.482,0.478
7.25216e-03,0.482,0.486
7.25232e-03,0.478,0.478
7.25248e-03,0.478,0.486
7.25264e-03,0.478,0.474
7.25280e-03,0.478,0.482
7.25296e-03,0.478,0.474
7.25312e-03,0.482,0.478
7.25328e-03,0.478,0.474
7.25344e-03,0.482,0.482
7.25360e-03,0.482,0.478
7.25376e-03,0.482,0.486
7.25392e-03,0.478,0.478
7.25408e-03,0.478,0.486
7.25424e-03,0.474,0.474
7.25440e-03,0.474,0.482
7.25456e-03,0.474,0.474
7.25472e-03,0.478,0.478
7.25488e-03,0.478,0.474
7.25504e-03,0.482,0.482
7.25520e-03,0.478,0.474
7.25536e-03,0.478,0.482
7.25552e-03,0.478,0.474
7.25568e-03,0.482,0.482
7.25584e-03,0.482,0.474
7.25600e-03,0.486,0.482
7.25616e-03,0.482,0.478
7.25632e-03,0.482,0.486
7.25648e-03,0.482,0.478
7.25664e-03,0.478,0.486
7.25680e-03,0.478,0.478
7.25696e-03,0.482,0.482
7.25712e-03,0.486,0.478
7.25728e-03,0.486,0.486
7.25744e-03,0.486,0.478
7.25760e-03,0.482,0.49
7.25776e-03,0.478,0.478
7.25792e-03,0.474,0.49
7.25808e-03,0.478,0.474
7.25824e-03,0.478,0.482
7.25840e-03,0.474,0.47
7.25856e-03,0.478,0.478
7.25872e-03,0.478,0.47
7.25888e-03,0.478,0.478
7.25904e-03,0.478,0.474
7.25920e-03,0.474,0.482
7.25936e-03,0.478,0.474
7.25952e-03,0.474,0.478
7.25968e-03,0.478,0.474
7.25984e-03,0.474,0.482
7.26000e-03,0.466,0.47
7.26016e-03,0.466,0.482
7.26032e-03,0.462,0.462
7.26048e-03,0.466,0.474
7.26064e-03,0.47,0.462
7.26080e-03,0.474,0.47
7.26096e-03,0.482,0.462
7.26112e-03,0.486,0.478
7.26128e-03,0.486,0.474
7.26144e-03,0.486,0.49
7.26160e-03,0.482,0.482
7.26176e-03,0.478,0.49
7.26192e-03,0.478,0.478
7.26208e-03,0.474,0.486
7.26224e-03,0.474,0.47
7.26240e-03,0.474,0.482
7.26256e-03,0.478,0.474
7.26272e-03,0.478,0.478
7.26288e-03,0.482,0.474
7.26304e-03,0.482,0.482
7.26320e-03,0.486,0.478
7.26336e-03,0.486,0.486
7.26352e-03,0.486,0.478
