Model,DPO2024B
Firmware Version,1.52

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.002
Sample Interval,1.6e-07
Filter Frequency,2e+08
Record Length,125000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,CH1
-1.51168e-03,0.153297
-1.51152e-03,0.153375
-1.51136e-03,0.153813
-1.51120e-03,0.153844
-1.51104e-03,0.153703
-1.51088e-03,0.153844
-1.51072e-03,0.153859
-1.51056e-03,0.153922
-1.51040e-03,0.153828
-1.51024e-03,0.153906
-1.51008e-03,0.15375
-1.50992e-03,0.153656
-1.50976e-03,0.153531
-1.50960e-03,0.153516
-1.50944e-03,0.153656
-1.50928e-03,0.153672
-1.50912e-03,0.153906
-1.50896e-03,0.153891
-1.50880e-03,0.153563
-1.50864e-03,0.154203
-1.50848e-03,0.153922
-1.50832e-03,0.153828
-1.50816e-03,0.153484
-1.50800e-03,0.153406
-1.50784e-03,0.153813
-1.50768e-03,0.153375
-1.50752e-03,0.153953
-1.50736e-03,0.153563
-1.50720e-03,0.153719
-1.50704e-03,0.153766
-1.50688e-03,0.153766
-1.50672e-03,0.154125
-1.50656e-03,0.153859
-1.50640e-03,0.153922
-1.50624e-03,0.154031
-1.50608e-03,0.153688
-1.50592e-03,0.153891
-1.50576e-03,0.153609
-1.50560e-03,0.153641
-1.50544e-03,0.153594
-1.50528e-03,0.153609
-1.50512e-03,0.153406
-1.50496e-03,0.153547
-1.50480e-03,0.15375
-1.50464e-03,0.153438
-1.50448e-03,0.153484
-1.50432e-03,0.153344
-1.50416e-03,0.153547
-1.50400e-03,0.153688
-1.50384e-03,0.153516
-1.50368e-03,0.153344
-1.50352e-03,0.153719
-1.50336e-03,0.153516
-1.50320e-03,0.153688
-1.50304e-03,0.153875
-1.50288e-03,0.153984
-1.50272e-03,0.154281
-1.50256e-03,0.154438
-1.50240e-03,0.154438
-1.50224e-03,0.1545
-1.50208e-03,0.154156
-1.50192e-03,0.154234
-1.50176e-03,0.154156
-1.50160e-03,0.154313
-1.50144e-03,0.154328
-1.50128e-03,0.154219
-1.50112e-03,0.154313
-1.50096e-03,0.154594
-1.50080e-03,0.154609
-1.50064e-03,0.154609
-1.50048e-03,0.15475
-1.50032e-03,0.154766
-1.50016e-03,0.154672
-1.50000e-03,0.154391
-1.49984e-03,0.154266
-1.49968e-03,0.154328
-1.49952e-03,0.153906
-1.49936e-03,0.154125
-1.49920e-03,0.154125
-1.49904e-03,0.154203
-1.49888e-03,0.154438
-1.49872e-03,0.15425
-1.49856e-03,0.154516
-1.49840e-03,0.154359
-1.49824e-03,0.154344
-1.49808e-03,0.154391
-1.49792e-03,0.154453
-1.49776e-03,0.154422
-1.49760e-03,0.154438
-1.49744e-03,0.15425
-1.49728e-03,0.154234
-1.49712e-03,0.154203
-1.49696e-03,0.154344
-1.49680e-03,0.154391
-1.49664e-03,0.154781
-1.49648e-03,0.154453
-1.49632e-03,0.154609
-1.49616e-03,0.154656
-1.49600e-03,0.154875
-1.49584e-03,0.154688
-1.49568e-03,0.154703
-1.49552e-03,0.154516
-1.49536e-03,0.154578
-1.49520e-03,0.154469
-1.49504e-03,0.154703
-1.49488e-03,0.15475
-1.49472e-03,0.154672
-1.49456e-03,0.154719
-1.49440e-03,0.154859
-1.49424e-03,0.154828
-1.49408e-03,0.154516
-1.49392e-03,0.154781
-1.49376e-03,0.154703
-1.49360e-03,0.154672
-1.49344e-03,0.154781
-1.49328e-03,0.15475
-1.49312e-03,0.154594
-1.49296e-03,0.154719
-1.49280e-03,0.15475
-1.49264e-03,0.154766
-1.49248e-03,0.15425
-1.49232e-03,0.154844
-1.49216e-03,0.154797
-1.49200e-03,0.1545
-1.49184e-03,0.154859
-1.49168e-03,0.154781
-1.49152e-03,0.155172
-1.49136e-03,0.154906
-1.49120e-03,0.154813
-1.49104e-03,0.15475
-1.49088e-03,0.154938
-1.49072e-03,0.154906
-1.49056e-03,0.155
-1.49040e-03,0.154828
-1.49024e-03,0.154891
-1.49008e-03,0.155031
-1.48992e-03,0.154922
-1.48976e-03,0.155125
-1.48960e-03,0.154953
-1.48944e-03,0.155203
-1.48928e-03,0.154609
-1.48912e-03,0.154797
-1.48896e-03,0.154844
-1.48880e-03,0.154938
-1.48864e-03,0.154219
-1.48848e-03,0.154297
-1.48832e-03,0.154984
-1.48816e-03,0.154547
-1.48800e-03,0.154609
-1.48784e-03,0.154828
-1.48768e-03,0.155016
-1.48752e-03,0.154969
-1.48736e-03,0.155156
-1.48720e-03,0.154969
-1.48704e-03,0.155328
-1.48688e-03,0.155375
-1.48672e-03,0.155125
-1.48656e-03,0.155469
-1.48640e-03,0.155031
-1.48624e-03,0.155219
-1.48608e-03,0.1555
-1.48592e-03,0.155141
-1.48576e-03,0.155391
-1.48560e-03,0.155359
-1.48544e-03,0.155313
-1.48528e-03,0.155172
-1.48512e-03,0.155391
-1.48496e-03,0.154875
-1.48480e-03,0.155172
-1.48464e-03,0.154922
-1.48448e-03,0.154828
-1.48432e-03,0.154969
-1.48416e-03,0.155219
-1.48400e-03,0.155141
-1.48384e-03,0.155219
-1.48368e-03,0.155484
-1.48352e-03,0.155172
-1.48336e-03,0.155172
-1.48320e-03,0.154875
-1.48304e-03,0.154953
-1.48288e-03,0.155156
-1.48272e-03,0.155344
-1.48256e-03,0.155641
-1.48240e-03,0.155891
-1.48224e-03,0.155625
-1.48208e-03,0.155578
-1.48192e-03,0.155891
-1.48176e-03,0.155984
-1.48160e-03,0.156094
-1.48144e-03,0.155781
-1.48128e-03,0.155844
-1.48112e-03,0.155563
-1.48096e-03,0.155531
-1.48080e-03,0.155391
-1.48064e-03,0.155297
-1.48048e-03,0.15525
-1.48032e-03,0.155266
-1.48016e-03,0.155594
-1.48000e-03,0.155516
-1.47984e-03,0.155734
-1.47968e-03,0.15575
-1.47952e-03,0.155906
-1.47936e-03,0.155734
-1.47920e-03,0.156031
-1.47904e-03,0.155984
-1.47888e-03,0.156141
-1.47872e-03,0.156109
-1.47856e-03,0.155984
-1.47840e-03,0.155703
-1.47824e-03,0.155859
-1.47808e-03,0.155734
-1.47792e-03,0.155891
-1.47776e-03,0.155844
-1.47760e-03,0.155984
-1.47744e-03,0.155438
-1.47728e-03,0.155375
-1.47712e-03,0.155453
-1.47696e-03,0.155813
-1.47680e-03,0.155797
-1.47664e-03,0.155656
-1.47648e-03,0.155578
-1.47632e-03,0.155469
-1.47616e-03,0.155734
-1.47600e-03,0.155625
-1.47584e-03,0.155719
-1.47568e-03,0.155578
-1.47552e-03,0.155906
-1.47536e-03,0.155734
-1.47520e-03,0.156047
-1.47504e-03,0.156
-1.47488e-03,0.156125
-1.47472e-03,0.155906
-1.47456e-03,0.156188
-1.47440e-03,0.156328
-1.47424e-03,0.156375
-1.47408e-03,0.156141
-1.47392e-03,0.156063
-1.47376e-03,0.155891
-1.47360e-03,0.156016
-1.47344e-03,0.155766
-1.47328e-03,0.155484
-1.47312e-03,0.155281
-1.47296e-03,0.155578
-1.47280e-03,0.155625
-1.47264e-03,0.155547
-1.47248e-03,0.156172
-1.47232e-03,0.156188
-1.47216e-03,0.156422
-1.47200e-03,0.156078
-1.47184e-03,0.156625
-1.47168e-03,0.156297
-1.47152e-03,0.156453
-1.47136e-03,0.156266
-1.47120e-03,0.156156
-1.47104e-03,0.156172
-1.47088e-03,0.156109
-1.47072e-03,0.155953
-1.47056e-03,0.156359
-1.47040e-03,0.15625
-1.47024e-03,0.156469
-1.47008e-03,0.156781
-1.46992e-03,0.156938
-1.46976e-03,0.157078
-1.46960e-03,0.156797
-1.46944e-03,0.156531
-1.46928e-03,0.156703
-1.46912e-03,0.156297
-1.46896e-03,0.156188
-1.46880e-03,0.156234
-1.46864e-03,0.155859
-1.46848e-03,0.156031
-1.46832e-03,0.156078
-1.46816e-03,0.155969
-1.46800e-03,0.156094
-1.46784e-03,0.156406
-1.46768e-03,0.156391
-1.46752e-03,0.156063
-1.46736e-03,0.156469
-1.46720e-03,0.156484
-1.46704e-03,0.156328
-1.46688e-03,0.156531
-1.46672e-03,0.156469
-1.46656e-03,0.156563
-1.46640e-03,0.15675
-1.46624e-03,0.156578
-1.46608e-03,0.156563
-1.46592e-03,0.156469
-1.46576e-03,0.15675
-1.46560e-03,0.156703
-1.46544e-03,0.156469
-1.46528e-03,0.156531
-1.46512e-03,0.156609
-1.46496e-03,0.156609
-1.46480e-03,0.156422
-1.46464e-03,0.156156
-1.46448e-03,0.156344
-1.46432e-03,0.156516
-1.46416e-03,0.156234
-1.46400e-03,0.156906
-1.46384e-03,0.1565
-1.46368e-03,0.156547
-1.46352e-03,0.156531
-1.46336e-03,0.156969
-1.46320e-03,0.156672
-1.46304e-03,0.156969
-1.46288e-03,0.156688
-1.46272e-03,0.157063
-1.46256e-03,0.156984
-1.46240e-03,0.157063
-1.46224e-03,0.156438
-1.46208e-03,0.156766
-1.46192e-03,0.156563
-1.46176e-03,0.156453
-1.46160e-03,0.156359
-1.46144e-03,0.156281
-1.46128e-03,0.156188
-1.46112e-03,0.156406
-1.46096e-03,0.156375
-1.46080e-03,0.15625
-1.46064e-03,0.156578
-1.46048e-03,0.15675
-1.46032e-03,0.156531
-1.46016e-03,0.15625
-1.46000e-03,0.156703
-1.45984e-03,0.156688
-1.45968e-03,0.156719
-1.45952e-03,0.156859
-1.45936e-03,0.157109
-1.45920e-03,0.156969
-1.45904e-03,0.156969
-1.45888e-03,0.157297
-1.45872e-03,0.157266
-1.45856e-03,0.157359
-1.45840e-03,0.157328
-1.45824e-03,0.157188
-1.45808e-03,0.157375
-1.45792e-03,0.15725
-1.45776e-03,0.157266
-1.45760e-03,0.157234
-1.45744e-03,0.156797
-1.45728e-03,0.157047
-1.45712e-03,0.157016
-1.45696e-03,0.157031
-1.45680e-03,0.156859
-1.45664e-03,0.157281
-1.45648e-03,0.157313
-1.45632e-03,0.157344
-1.45616e-03,0.157016
-1.45600e-03,0.157141
-1.45584e-03,0.157234
-1.45568e-03,0.156953
-1.45552e-03,0.156953
-1.45536e-03,0.156828
-1.45520e-03,0.156797
-1.45504e-03,0.156641
-1.45488e-03,0.156797
-1.45472e-03,0.156984
-1.45456e-03,0.156875
-1.45440e-03,0.157094
-1.45424e-03,0.157375
-1.45408e-03,0.157281
-1.45392e-03,0.157031
-1.45376e-03,0.157203
-1.45360e-03,0.157297
-1.45344e-03,0.156781
-1.45328e-03,0.156891
-1.45312e-03,0.156906
-1.45296e-03,0.156734
-1.45280e-03,0.156969
-1.45264e-03,0.156859
-1.45248e-03,0.157156
-1.45232e-03,0.157281
-1.45216e-03,0.157438
-1.45200e-03,0.157359
-1.45184e-03,0.157594
-1.45168e-03,0.157375
-1.45152e-03,0.156953
-1.45136e-03,0.157281
-1.45120e-03,0.156641
-1.45104e-03,0.156719
-1.45088e-03,0.156922
-1.45072e-03,0.156984
-1.45056e-03,0.157375
-1.45040e-03,0.157672
-1.45024e-03,0.157359
-1.45008e-03,0.157797
-1.44992e-03,0.157656
-1.44976e-03,0.157797
-1.44960e-03,0.157797
-1.44944e-03,0.157406
-1.44928e-03,0.157313
-1.44912e-03,0.157172
-1.44896e-03,0.157594
-1.44880e-03,0.157516
-1.44864e-03,0.157266
-1.44848e-03,0.157438
-1.44832e-03,0.157609
-1.44816e-03,0.1575
-1.44800e-03,0.157688
-1.44784e-03,0.157609
-1.44768e-03,0.157453
-1.44752e-03,0.157391
-1.44736e-03,0.157625
-1.44720e-03,0.157531
-1.44704e-03,0.157438
-1.44688e-03,0.157563
-1.44672e-03,0.157594
-1.44656e-03,0.157578
-1.44640e-03,0.157578
-1.44624e-03,0.157656
-1.44608e-03,0.157641
-1.44592e-03,0.158047
-1.44576e-03,0.158266
-1.44560e-03,0.158031
-1.44544e-03,0.157969
-1.44528e-03,0.157828
-1.44512e-03,0.157984
-1.44496e-03,0.157875
-1.44480e-03,0.157672
-1.44464e-03,0.157547
-1.44448e-03,0.157688
-1.44432e-03,0.157625
-1.44416e-03,0.157422
-1.44400e-03,0.157484
-1.44384e-03,0.157859
-1.44368e-03,0.157328
-1.44352e-03,0.157641
-1.44336e-03,0.157625
-1.44320e-03,0.157703
-1.44304e-03,0.157766
-1.44288e-03,0.157844
-1.44272e-03,0.15775
-1.44256e-03,0.157906
-1.44240e-03,0.157859
-1.44224e-03,0.157781
-1.44208e-03,0.157828
-1.44192e-03,0.157828
-1.44176e-03,0.157813
-1.44160e-03,0.15775
-1.44144e-03,0.157688
-1.44128e-03,0.157875
-1.44112e-03,0.157922
-1.44096e-03,0.157719
-1.44080e-03,0.15775
-1.44064e-03,0.157453
-1.44048e-03,0.157547
-1.44032e-03,0.157734
-1.44016e-03,0.157688
-1.44000e-03,0.157109
-1.43984e-03,0.157516
-1.43968e-03,0.157375
-1.43952e-03,0.157469
-1.43936e-03,0.157547
-1.43920e-03,0.157641
-1.43904e-03,0.157547
-1.43888e-03,0.157672
-1.43872e-03,0.157563
-1.43856e-03,0.157703
-1.43840e-03,0.158
-1.43824e-03,0.158063
-1.43808e-03,0.15825
-1.43792e-03,0.158094
-1.43776e-03,0.158141
-1.43760e-03,0.157922
-1.43744e-03,0.158328
-1.43728e-03,0.158125
-1.43712e-03,0.158484
-1.43696e-03,0.158578
-1.43680e-03,0.158422
-1.43664e-03,0.158797
-1.43648e-03,0.158297
-1.43632e-03,0.158344
-1.43616e-03,0.157969
-1.43600e-03,0.158
-1.43584e-03,0.157688
-1.43568e-03,0.157469
-1.43552e-03,0.157672
-1.43536e-03,0.157813
-1.43520e-03,0.157813
-1.43504e-03,0.157938
-1.43488e-03,0.158094
-1.43472e-03,0.158156
-1.43456e-03,0.157875
-1.43440e-03,0.157844
-1.43424e-03,0.158219
-1.43408e-03,0.158375
-1.43392e-03,0.158109
-1.43376e-03,0.158328
-1.43360e-03,0.158234
-1.43344e-03,0.158156
-1.43328e-03,0.158297
-1.43312e-03,0.158141
-1.43296e-03,0.158422
-1.43280e-03,0.158734
-1.43264e-03,0.158891
-1.43248e-03,0.158938
-1.43232e-03,0.159203
-1.43216e-03,0.15925
-1.43200e-03,0.158781
-1.43184e-03,0.158844
-1.43168e-03,0.158875
-1.43152e-03,0.158688
-1.43136e-03,0.158719
-1.43120e-03,0.158609
-1.43104e-03,0.158563
-1.43088e-03,0.158781
-1.43072e-03,0.158594
-1.43056e-03,0.158844
-1.43040e-03,0.158547
-1.43024e-03,0.158406
-1.43008e-03,0.158438
-1.42992e-03,0.158547
-1.42976e-03,0.158344
-1.42960e-03,0.158297
-1.42944e-03,0.158219
-1.42928e-03,0.158219
-1.42912e-03,0.158141
-1.42896e-03,0.158359
-1.42880e-03,0.158375
-1.42864e-03,0.158578
-1.42848e-03,0.158234
-1.42832e-03,0.158594
-1.42816e-03,0.158484
-1.42800e-03,0.158547
-1.42784e-03,0.158563
-1.42768e-03,0.158031
-1.42752e-03,0.157984
-1.42736e-03,0.1585
-1.42720e-03,0.158344
-1.42704e-03,0.158516
-1.42688e-03,0.158625
-1.42672e-03,0.158297
-1.42656e-03,0.158609
-1.42640e-03,0.158594
-1.42624e-03,0.158766
-1.42608e-03,0.158891
-1.42592e-03,0.158578
-1.42576e-03,0.158578
-1.42560e-03,0.15875
-1.42544e-03,0.158688
-1.42528e-03,0.158625
-1.42512e-03,0.158688
-1.42496e-03,0.158453
-1.42480e-03,0.158281
-1.42464e-03,0.158547
-1.42448e-03,0.158609
-1.42432e-03,0.158656
-1.42416e-03,0.158859
-1.42400e-03,0.158672
-1.42384e-03,0.158797
-1.42368e-03,0.159063
-1.42352e-03,0.158906
-1.42336e-03,0.158797
-1.42320e-03,0.158984
-1.42304e-03,0.158906
-1.42288e-03,0.158594
-1.42272e-03,0.158375
-1.42256e-03,0.158719
-1.42240e-03,0.158563
-1.42224e-03,0.158594
-1.42208e-03,0.158859
-1.42192e-03,0.158609
-1.42176e-03,0.158672
-1.42160e-03,0.158578
-1.42144e-03,0.158625
-1.42128e-03,0.158734
-1.42112e-03,0.158797
-1.42096e-03,0.158469
-1.42080e-03,0.158594
-1.42064e-03,0.158563
-1.42048e-03,0.158438
-1.42032e-03,0.158625
-1.42016e-03,0.158719
-1.42000e-03,0.158734
-1.41984e-03,0.158766
-1.41968e-03,0.158719
-1.41952e-03,0.158938
-1.41936e-03,0.15925
-1.41920e-03,0.159
-1.41904e-03,0.159375
-1.41888e-03,0.159063
-1.41872e-03,0.159109
-1.41856e-03,0.158578
-1.41840e-03,0.158938
-1.41824e-03,0.158813
-1.41808e-03,0.159094
-1.41792e-03,0.159
-1.41776e-03,0.159344
-1.41760e-03,0.159328
-1.41744e-03,0.159281
-1.41728e-03,0.159328
-1.41712e-03,0.159047
-1.41696e-03,0.159375
-1.41680e-03,0.159094
-1.41664e-03,0.159141
-1.41648e-03,0.159047
-1.41632e-03,0.159281
-1.41616e-03,0.159453
-1.41600e-03,0.159031
-1.41584e-03,0.159031
-1.41568e-03,0.158984
-1.41552e-03,0.159297
-1.41536e-03,0.159328
-1.41520e-03,0.159109
-1.41504e-03,0.159469
-1.41488e-03,0.159109
-1.41472e-03,0.158969
-1.41456e-03,0.158906
-1.41440e-03,0.159375
-1.41424e-03,0.159078
-1.41408e-03,0.159016
-1.41392e-03,0.159047
-1.41376e-03,0.159422
-1.41360e-03,0.159047
-1.41344e-03,0.159125
-1.41328e-03,0.159234
-1.41312e-03,0.159438
-1.41296e-03,0.159094
-1.41280e-03,0.159047
-1.41264e-03,0.158906
-1.41248e-03,0.159125
-1.41232e-03,0.159094
-1.41216e-03,0.159234
-1.41200e-03,0.158938
-1.41184e-03,0.159172
-1.41168e-03,0.159563
-1.41152e-03,0.159141
-1.41136e-03,0.1595
-1.41120e-03,0.159266
-1.41104e-03,0.159328
-1.41088e-03,0.159328
-1.41072e-03,0.159547
-1.41056e-03,0.159234
-1.41040e-03,0.159438
-1.41024e-03,0.159313
-1.41008e-03,0.159266
-1.40992e-03,0.159109
-1.40976e-03,0.159391
-1.40960e-03,0.159172
-1.40944e-03,0.159406
-1.40928e-03,0.159172
-1.40912e-03,0.159766
-1.40896e-03,0.159563
-1.40880e-03,0.159688
-1.40864e-03,0.159297
-1.40848e-03,0.159578
-1.40832e-03,0.159422
-1.40816e-03,0.159594
-1.40800e-03,0.159781
-1.40784e-03,0.159563
-1.40768e-03,0.159609
-1.40752e-03,0.159344
-1.40736e-03,0.159625
-1.40720e-03,0.159516
-1.40704e-03,0.159469
-1.40688e-03,0.159938
-1.40672e-03,0.159516
-1.40656e-03,0.16025
-1.40640e-03,0.159734
-1.40624e-03,0.16
-1.40608e-03,0.160031
-1.40592e-03,0.159938
-1.40576e-03,0.160156
-1.40560e-03,0.15975
-1.40544e-03,0.159484
-1.40528e-03,0.15975
-1.40512e-03,0.159672
-1.40496e-03,0.159984
-1.40480e-03,0.159875
-1.40464e-03,0.160063
-1.40448e-03,0.159938
-1.40432e-03,0.160188
-1.40416e-03,0.160047
-1.40400e-03,0.159953
-1.40384e-03,0.16
-1.40368e-03,0.159969
-1.40352e-03,0.159703
-1.40336e-03,0.159797
-1.40320e-03,0.159719
-1.40304e-03,0.159656
-1.40288e-03,0.159438
-1.40272e-03,0.159375
-1.40256e-03,0.159734
-1.40240e-03,0.159719
-1.40224e-03,0.16
-1.40208e-03,0.159641
-1.40192e-03,0.159906
-1.40176e-03,0.159594
-1.40160e-03,0.159672
-1.40144e-03,0.159813
-1.40128e-03,0.159953
-1.40112e-03,0.160344
-1.40096e-03,0.159906
-1.40080e-03,0.160078
-1.40064e-03,0.160094
-1.40048e-03,0.159781
-1.40032e-03,0.159672
-1.40016e-03,0.159891
-1.40000e-03,0.159938
-1.39984e-03,0.159953
-1.39968e-03,0.159984
-1.39952e-03,0.160016
-1.39936e-03,0.160063
-1.39920e-03,0.160672
-1.39904e-03,0.160438
-1.39888e-03,0.160094
-1.39872e-03,0.160328
-1.39856e-03,0.16025
-1.39840e-03,0.160359
-1.39824e-03,0.160375
-1.39808e-03,0.160063
-1.39792e-03,0.160063
-1.39776e-03,0.159781
-1.39760e-03,0.159672
-1.39744e-03,0.159953
-1.39728e-03,0.159922
-1.39712e-03,0.160109
-1.39696e-03,0.160328
-1.39680e-03,0.160063
-1.39664e-03,0.160484
-1.39648e-03,0.160297
-1.39632e-03,0.160297
-1.39616e-03,0.159953
-1.39600e-03,0.160313
-1.39584e-03,0.160234
-1.39568e-03,0.160078
-1.39552e-03,0.160203
-1.39536e-03,0.160391
-1.39520e-03,0.160141
-1.39504e-03,0.160281
-1.39488e-03,0.160172
-1.39472e-03,0.160094
-1.39456e-03,0.160156
-1.39440e-03,0.160359
-1.39424e-03,0.159922
-1.39408e-03,0.159891
-1.39392e-03,0.159891
-1.39376e-03,0.159844
-1.39360e-03,0.159625
-1.39344e-03,0.160031
-1.39328e-03,0.159766
-1.39312e-03,0.160047
-1.39296e-03,0.160063
-1.39280e-03,0.16
-1.39264e-03,0.160078
-1.39248e-03,0.160219
-1.39232e-03,0.160344
-1.39216e-03,0.160375
-1.39200e-03,0.160359
-1.39184e-03,0.160047
-1.39168e-03,0.160406
-1.39152e-03,0.160594
-1.39136e-03,0.160563
-1.39120e-03,0.160406
-1.39104e-03,0.160359
-1.39088e-03,0.160641
-1.39072e-03,0.160656
-1.39056e-03,0.160875
-1.39040e-03,0.160594
-1.39024e-03,0.160875
-1.39008e-03,0.160641
-1.38992e-03,0.161094
-1.38976e-03,0.160766
-1.38960e-03,0.160875
-1.38944e-03,0.160781
-1.38928e-03,0.160688
-1.38912e-03,0.160391
-1.38896e-03,0.160422
-1.38880e-03,0.160422
-1.38864e-03,0.160391
-1.38848e-03,0.160328
-1.38832e-03,0.160297
-1.38816e-03,0.160125
-1.38800e-03,0.160234
-1.38784e-03,0.160172
-1.38768e-03,0.1605
-1.38752e-03,0.160641
-1.38736e-03,0.160922
-1.38720e-03,0.16075
-1.38704e-03,0.161094
-1.38688e-03,0.16075
-1.38672e-03,0.160672
-1.38656e-03,0.160594
-1.38640e-03,0.160641
-1.38624e-03,0.160484
-1.38608e-03,0.160203
-1.38592e-03,0.160406
-1.38576e-03,0.160453
-1.38560e-03,0.16075
-1.38544e-03,0.160563
-1.38528e-03,0.161016
-1.38512e-03,0.160906
-1.38496e-03,0.160875
-1.38480e-03,0.161063
-1.38464e-03,0.160797
-1.38448e-03,0.160453
-1.38432e-03,0.160563
-1.38416e-03,0.160797
-1.38400e-03,0.160547
-1.38384e-03,0.160688
-1.38368e-03,0.160531
-1.38352e-03,0.160328
-1.38336e-03,0.160922
-1.38320e-03,0.160969
-1.38304e-03,0.161109
-1.38288e-03,0.161297
-1.38272e-03,0.161344
-1.38256e-03,0.161516
-1.38240e-03,0.161203
-1.38224e-03,0.160953
-1.38208e-03,0.160969
-1.38192e-03,0.160953
-1.38176e-03,0.160703
-1.38160e-03,0.161203
-1.38144e-03,0.160938
-1.38128e-03,0.160984
-1.38112e-03,0.161047
-1.38096e-03,0.161016
-1.38080e-03,0.161078
-1.38064e-03,0.160906
-1.38048e-03,0.161078
-1.38032e-03,0.160484
-1.38016e-03,0.161125
-1.38000e-03,0.160938
-1.37984e-03,0.161109
-1.37968e-03,0.160875
-1.37952e-03,0.160813
-1.37936e-03,0.161109
-1.37920e-03,0.160922
-1.37904e-03,0.161203
-1.37888e-03,0.161031
-1.37872e-03,0.161094
-1.37856e-03,0.160953
-1.37840e-03,0.161094
-1.37824e-03,0.161219
-1.37808e-03,0.161203
-1.37792e-03,0.161563
-1.37776e-03,0.161438
-1.37760e-03,0.161547
-1.37744e-03,0.161672
-1.37728e-03,0.162047
-1.37712e-03,0.161703
-1.37696e-03,0.161328
-1.37680e-03,0.161156
-1.37664e-03,0.161281
-1.37648e-03,0.160672
-1.37632e-03,0.160609
-1.37616e-03,0.160891
-1.37600e-03,0.161094
-1.37584e-03,0.161078
-1.37568e-03,0.161078
-1.37552e-03,0.161328
-1.37536e-03,0.161625
-1.37520e-03,0.161734
-1.37504e-03,0.161594
-1.37488e-03,0.161563
-1.37472e-03,0.161359
-1.37456e-03,0.161438
-1.37440e-03,0.161109
-1.37424e-03,0.161156
-1.37408e-03,0.161
-1.37392e-03,0.160875
-1.37376e-03,0.161266
-1.37360e-03,0.161375
-1.37344e-03,0.161391
-1.37328e-03,0.161719
-1.37312e-03,0.161578
-1.37296e-03,0.161828
-1.37280e-03,0.161953
-1.37264e-03,0.161781
-1.37248e-03,0.161891
-1.37232e-03,0.161672
-1.37216e-03,0.161547
-1.37200e-03,0.161703
-1.37184e-03,0.161266
-1.37168e-03,0.160922
-1.37152e-03,0.161453
-1.37136e-03,0.161453
-1.37120e-03,0.161391
-1.37104e-03,0.161469
-1.37088e-03,0.161406
-1.37072e-03,0.161516
-1.37056e-03,0.161328
-1.37040e-03,0.161266
-1.37024e-03,0.161484
-1.37008e-03,0.161453
-1.36992e-03,0.161859
-1.36976e-03,0.162
-1.36960e-03,0.162031
-1.36944e-03,0.162016
-1.36928e-03,0.161781
-1.36912e-03,0.161375
-1.36896e-03,0.161469
-1.36880e-03,0.161406
-1.36864e-03,0.161438
-1.36848e-03,0.161438
-1.36832e-03,0.161516
-1.36816e-03,0.161422
-1.36800e-03,0.161313
-1.36784e-03,0.161563
-1.36768e-03,0.161328
-1.36752e-03,0.161797
-1.36736e-03,0.161625
-1.36720e-03,0.161594
-1.36704e-03,0.161984
-1.36688e-03,0.161828
-1.36672e-03,0.161859
-1.36656e-03,0.16175
-1.36640e-03,0.161625
-1.36624e-03,0.161578
-1.36608e-03,0.161438
-1.36592e-03,0.161313
-1.36576e-03,0.161406
-1.36560e-03,0.161609
-1.36544e-03,0.161453
-1.36528e-03,0.161688
-1.36512e-03,0.161625
-1.36496e-03,0.162031
-1.36480e-03,0.162031
-1.36464e-03,0.161813
-1.36448e-03,0.162031
-1.36432e-03,0.162016
-1.36416e-03,0.162047
-1.36400e-03,0.162031
-1.36384e-03,0.161875
-1.36368e-03,0.162109
-1.36352e-03,0.161469
-1.36336e-03,0.161469
-1.36320e-03,0.161781
-1.36304e-03,0.161672
-1.36288e-03,0.161938
-1.36272e-03,0.16175
-1.36256e-03,0.161953
-1.36240e-03,0.161969
-1.36224e-03,0.161953
-1.36208e-03,0.161797
-1.36192e-03,0.162
-1.36176e-03,0.161781
-1.36160e-03,0.161797
-1.36144e-03,0.162
-1.36128e-03,0.161844
-1.36112e-03,0.161844
-1.36096e-03,0.16175
-1.36080e-03,0.162219
-1.36064e-03,0.161938
-1.36048e-03,0.161875
-1.36032e-03,0.161641
-1.36016e-03,0.161859
-1.36000e-03,0.161938
-1.35984e-03,0.162438
-1.35968e-03,0.162188
-1.35952e-03,0.161891
-1.35936e-03,0.162047
-1.35920e-03,0.162125
-1.35904e-03,0.161906
-1.35888e-03,0.162031
-1.35872e-03,0.162516
-1.35856e-03,0.162297
-1.35840e-03,0.162281
-1.35824e-03,0.162672
-1.35808e-03,0.162344
-1.35792e-03,0.162219
-1.35776e-03,0.162078
-1.35760e-03,0.161906
-1.35744e-03,0.162266
-1.35728e-03,0.162484
-1.35712e-03,0.162594
-1.35696e-03,0.162875
-1.35680e-03,0.162422
-1.35664e-03,0.1625
-1.35648e-03,0.162313
-1.35632e-03,0.162719
-1.35616e-03,0.162328
-1.35600e-03,0.162234
-1.35584e-03,0.162
-1.35568e-03,0.162109
-1.35552e-03,0.162125
-1.35536e-03,0.16175
-1.35520e-03,0.162188
-1.35504e-03,0.161922
-1.35488e-03,0.162188
-1.35472e-03,0.162125
-1.35456e-03,0.162516
-1.35440e-03,0.162391
-1.35424e-03,0.162703
-1.35408e-03,0.162453
-1.35392e-03,0.162891
-1.35376e-03,0.162547
-1.35360e-03,0.162516
